room_type_Entire home/apt,neighbourhood_group_cleansed_Manhattan,accommodates,bathroom_type_baths,bedrooms,bathroom_type_shared,bedrooms_per_accommodates,review_scores_location,gym,room_type_Private room,Predicted_Price,price,Error
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.36,0.0,0.0,107.32905015917348,95.0,-12.329050159173477
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.91,0.0,0.0,187.0526937508231,250.0,62.947306249176904
1.0,0.0,4.0,1.0,2.0,0.0,0.5,4.88,0.0,0.0,231.97311524975797,165.0,-66.97311524975797
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.71,0.0,0.0,126.97326105064927,102.0,-24.97326105064927
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.76,0.0,1.0,70.40903108007204,99.0,28.59096891992796
1.0,1.0,7.0,1.0,2.0,0.0,0.2857142857142857,4.78,0.0,0.0,392.92966457973705,299.0,-93.92966457973705
0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,75.3450967317561,85.0,9.654903268243899
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.67,0.0,0.0,135.02856499275848,260.0,124.97143500724152
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.82,0.0,0.0,121.57230454403087,100.0,-21.57230454403087
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.96,0.0,1.0,80.22733368454264,68.0,-12.227333684542643
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.92,0.0,0.0,130.72337160500513,250.0,119.27662839499487
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.34,0.0,1.0,52.7848725482018,55.0,2.215127451798203
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.97,0.0,0.0,150.8932402186926,170.0,19.106759781307403
1.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,119.77732593868164,112.0,-7.777325938681642
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.97,0.0,0.0,283.8396797363617,325.0,41.16032026363831
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.23,0.0,0.0,93.4438594393195,70.0,-23.443859439319496
1.0,0.0,4.0,0.0,5.0,0.0,1.25,4.96,0.0,0.0,134.7902183561941,249.0,114.20978164380591
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.35,0.0,0.0,159.82032604121358,185.0,25.179673958786424
1.0,0.0,4.0,0.0,5.0,0.0,1.25,4.83,0.0,0.0,110.0129513426851,100.0,-10.0129513426851
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.87,0.0,0.0,246.35290617455084,900.0,653.6470938254491
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.62,0.0,0.0,107.10905968800012,100.0,-7.109059688000116
1.0,1.0,5.0,0.0,2.0,0.0,0.4,4.68,0.0,0.0,166.65200801055502,399.0,232.34799198944498
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.88,0.0,1.0,119.95441305336303,67.0,-52.95441305336303
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.88,0.0,0.0,173.40063083347255,175.0,1.5993691665274525
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.95,0.0,0.0,197.49927434703523,200.0,2.500725652964775
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.81,0.0,0.0,199.46389273257358,161.0,-38.46389273257358
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0,156.22262822024308,150.0,-6.222628220243081
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0,195.4704677102985,250.0,54.52953228970151
1.0,1.0,7.0,1.0,4.0,0.0,0.5714285714285714,4.7494104477611945,0.0,0.0,612.1294536082689,100.0,-512.1294536082689
1.0,1.0,5.0,1.0,2.0,0.0,0.4,4.88,0.0,0.0,346.9211996435302,250.0,-96.9211996435302
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.95,0.0,0.0,138.36740054411388,140.0,1.6325994558861225
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.88,0.0,0.0,149.04321051292075,149.0,-0.0432105129207514
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,150.0,32.84888444548358
1.0,1.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.73,0.0,0.0,199.7813025058883,325.0,125.2186974941117
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.95,0.0,1.0,132.62024874259097,175.0,42.379751257409026
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.15,0.0,1.0,64.05559309132815,75.0,10.944406908671851
1.0,0.0,4.0,0.0,1.0,0.0,0.25,3.68,0.0,0.0,115.6450934901586,65.0,-50.6450934901586
0.0,0.0,2.0,0.0,1.0,0.0,0.5,3.84,0.0,1.0,63.32703222609465,165.0,101.67296777390536
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.99,0.0,0.0,171.42158430867377,165.0,-6.421584308673772
0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.61,0.0,1.0,77.60182900543255,81.0,3.398170994567451
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.9,0.0,1.0,75.72037637444068,81.0,5.279623625559324
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.96,0.0,1.0,99.41322491070328,150.0,50.58677508929672
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.93,0.0,0.0,285.41620714146853,554.0,268.58379285853147
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.14,0.0,0.0,94.0222161292427,130.0,35.97778387075731
1.0,1.0,5.0,0.0,1.0,0.0,0.2,4.76,0.0,0.0,178.8414430554311,179.0,0.15855694456888614
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.52,0.0,0.0,210.21940890096778,250.0,39.78059109903222
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.52,0.0,1.0,55.260450790521475,55.0,-0.2604507905214746
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.67,0.0,0.0,217.89070236760693,350.0,132.10929763239307
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.69,0.0,0.0,101.41516131843797,95.0,-6.415161318437967
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.17,0.0,1.0,53.89767698678629,40.0,-13.897676986786287
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0,126.91062141453574,184.0,57.08937858546426
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.43,0.0,0.0,114.28681135792645,79.0,-35.28681135792645
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,84.0,24.05619536062745
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.83,0.0,0.0,118.52575957661816,200.0,81.47424042338184
1.0,1.0,4.0,1.0,3.0,0.0,0.75,4.92,0.0,0.0,335.40778225097677,250.0,-85.40778225097677
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.88,0.0,0.0,88.42270486941081,49.0,-39.42270486941081
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.89,0.0,1.0,75.44154878446183,78.0,2.5584512155381702
1.0,1.0,7.0,1.0,2.0,0.0,0.2857142857142857,4.72,1.0,0.0,470.7363251341402,2500.0,2029.2636748658597
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.85,0.0,1.0,69.13699024018776,100.0,30.863009759812243
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0,427.15287550848507,550.0,122.84712449151493
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.64,0.0,1.0,107.99835122760516,189.0,81.00164877239484
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.78,1.0,1.0,102.6102822324822,150.0,47.389717767517794
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,5.0,0.0,0.0,226.7417896908921,135.0,-91.74178969089209
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.39,0.0,0.0,106.1806310993827,75.0,-31.180631099382694
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.93,0.0,0.0,216.16554236659738,165.0,-51.16554236659738
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.44,0.0,0.0,106.61917976237373,105.0,-1.619179762373733
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,0.0,0.0,328.6570187981292,250.0,-78.65701879812917
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.95,0.0,0.0,167.1011256246751,165.0,-2.101125624675092
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.75,0.0,1.0,73.77488373558003,106.0,32.22511626441997
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,116.32677513475458,282.0,165.6732248652454
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.5,0.0,0.0,255.81143125708434,183.0,-72.81143125708434
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.48,0.0,0.0,99.54356534449168,108.0,8.456434655508318
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.86,0.0,0.0,147.3434976756057,179.0,31.656502324394296
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.94,0.0,0.0,137.25636244885496,175.0,37.74363755114504
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.94,0.0,0.0,139.08757365354464,130.0,-9.087573653544638
1.0,1.0,3.0,1.0,1.0,0.0,0.3333333333333333,4.91,1.0,0.0,263.66432531479256,450.0,186.33567468520744
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.46,0.0,1.0,61.56113957308231,75.0,13.438860426917692
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.71,0.0,1.0,46.95854921333733,50.0,3.041450786662672
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.61,0.0,1.0,43.74728395426063,60.0,16.25271604573937
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.95,0.0,1.0,88.072117379578,105.0,16.927882620421997
0.0,1.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.48,0.0,1.0,67.45843554340854,68.0,0.541564456591459
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.47,1.0,0.0,139.73054540745906,170.0,30.26945459254094
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.8,0.0,0.0,51.67260355957774,50.0,-1.6726035595777375
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.94,0.0,1.0,93.34323319505567,124.0,30.656766804944326
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,0.0,97.3816226704311,90.0,-7.381622670431099
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.9,0.0,0.0,149.30486339232394,125.0,-24.304863392323938
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0,182.69171802846236,150.0,-32.69171802846236
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.97,0.0,0.0,159.6100598540577,190.0,30.38994014594229
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.04,0.0,1.0,67.93632774381238,55.0,-12.936327743812384
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.75,0.0,0.0,155.21831079610052,190.0,34.781689203899475
1.0,0.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.83,0.0,0.0,169.0059783187804,398.0,228.9940216812196
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.49,0.0,0.0,97.35321775909291,180.0,82.64678224090709
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.5,0.0,0.0,105.13065200707483,120.0,14.86934799292517
1.0,0.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,114.9973392068886,157.0,42.0026607931114
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.71,0.0,0.0,101.77788618573727,190.0,88.22211381426273
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.26,0.0,0.0,108.8836562380027,95.0,-13.8836562380027
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,185.0,56.9998362666465
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.54,0.0,0.0,134.37994651376374,64.0,-70.37994651376374
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.82,0.0,1.0,61.59212028403117,52.0,-9.592120284031168
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.73,0.0,0.0,114.93089759901915,185.0,70.06910240098085
1.0,0.0,3.0,1.0,1.0,0.0,0.3333333333333333,4.22,0.0,0.0,116.61458718204227,100.0,-16.61458718204227
0.0,1.0,2.0,1.0,1.0,0.0,0.5,4.88,0.0,1.0,91.336503493368,200.0,108.663496506632
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,132.46309813847228,76.0,-56.463098138472276
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.4,0.0,1.0,57.34623668391521,85.0,27.65376331608479
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.92,0.0,1.0,80.79407151744887,175.0,94.20592848255113
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.86,0.0,1.0,68.22354322055764,60.0,-8.223543220557644
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.73,0.0,0.0,104.11076565484382,110.0,5.889234345156183
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.33,1.0,1.0,73.68285591193263,85.0,11.317144088067366
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.19,0.0,1.0,62.227052133663776,75.0,12.772947866336224
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.78,0.0,0.0,139.3775964848173,295.0,155.6224035151827
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.43,0.0,0.0,114.28681135792645,119.0,4.713188642073547
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,149.0,-7.859146680567221
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.42,0.0,0.0,159.13278310095376,280.0,120.86721689904624
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.89,0.0,0.0,125.06528257594954,150.0,24.93471742405046
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.54,0.0,1.0,73.23306277759004,80.0,6.766937222409965
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.54,0.0,1.0,55.271362047425086,70.0,14.728637952574914
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0,129.3343476483156,140.0,10.6656523516844
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.46,0.0,0.0,99.06026652575123,75.0,-24.06026652575123
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.93,0.0,0.0,183.80732331464245,261.0,77.19267668535755
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0,154.2827931503454,140.0,-14.282793150345412
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.34,0.0,0.0,134.0034328617628,80.0,-54.0034328617628
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.26,0.0,0.0,108.8836562380027,130.0,21.1163437619973
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0,110.89606222076074,100.0,-10.89606222076074
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.64,0.0,0.0,104.14077282921399,175.0,70.85922717078601
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.66,0.0,0.0,126.70318069943613,105.0,-21.703180699436132
0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,3.64,0.0,1.0,75.032498724514,75.0,-0.03249872451399938
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.5,0.0,0.0,92.35213305167147,95.0,2.6478669483285273
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.39,0.0,1.0,66.0050214509368,55.0,-11.005021450936795
1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.59,0.0,0.0,124.6458694066278,79.0,-45.645869406627796
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.9,0.0,1.0,52.85366026357638,50.0,-2.85366026357638
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.83,0.0,0.0,157.28253855342822,180.0,22.717461446571775
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.97,0.0,0.0,283.8396797363617,300.0,16.16032026363831
0.0,1.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.99,1.0,1.0,161.50044493523444,110.0,-51.50044493523444
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.86,0.0,0.0,147.3434976756057,160.0,12.656502324394296
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.8,0.0,0.0,144.83269458910965,110.0,-34.83269458910965
1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.98,0.0,0.0,134.22862131826443,160.0,25.77137868173557
1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.71,0.0,0.0,81.24392031681808,75.0,-6.243920316818077
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0,179.70942242769416,295.0,115.29057757230584
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.83,0.0,0.0,117.50705522900199,65.0,-52.50705522900199
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.67,0.0,0.0,169.7680916579324,340.0,170.2319083420676
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.82,0.0,1.0,60.6012758991261,57.0,-3.601275899126101
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.86,0.0,0.0,145.6735170068008,146.0,0.3264829931991926
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,61.225927875799364,50.0,-11.225927875799364
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.52,0.0,1.0,55.260450790521475,45.0,-10.260450790521475
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.47,0.0,0.0,114.05379203368423,125.0,10.946207966315768
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,139.0,-17.85914668056722
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.35,1.0,0.0,188.69296406354144,242.0,53.30703593645856
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.83,0.0,0.0,146.51846668647397,246.0,99.48153331352603
0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.5,0.0,1.0,53.231458106700565,125.0,71.76854189329944
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.72,0.0,0.0,99.54185883636566,150.0,50.45814116363434
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.14,0.0,1.0,54.06310280919103,100.0,45.93689719080897
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.45,0.0,0.0,117.73121615272716,122.0,4.268783847272843
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.73,1.0,1.0,160.89443091875754,125.0,-35.894430918757536
1.0,1.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0,410.76071215113257,400.0,-10.760712151132566
0.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,127.19829583476266,150.0,22.80170416523734
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,55.0,6.542335438877615
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.64,1.0,0.0,190.07494642863787,242.0,51.92505357136213
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.21,1.0,0.0,174.33862011887723,242.0,67.66137988112277
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.57,1.0,0.0,198.0065969248678,242.0,43.99340307513219
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.58,1.0,0.0,194.2112736286842,242.0,47.78872637131579
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.63,1.0,0.0,190.5096621402053,242.0,51.49033785979469
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.46,1.0,0.0,195.62206897834693,242.0,46.37793102165307
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.62,1.0,0.0,188.44509783637645,242.0,53.55490216362355
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.83,1.0,0.0,174.65882048069187,242.0,67.34117951930813
0.0,0.0,4.0,0.0,1.0,0.0,0.25,4.56,1.0,1.0,165.64001118640064,349.0,183.35998881359936
0.0,0.0,4.0,0.0,1.0,0.0,0.25,4.75,1.0,1.0,138.39913726366404,349.0,210.60086273633596
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.72,1.0,0.0,155.1014056352086,199.0,43.89859436479139
0.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.0,1.0,1.0,326.74460499295986,599.0,272.25539500704014
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,132.46309813847228,110.0,-22.463098138472276
1.0,0.0,2.0,1.0,2.0,0.0,1.0,4.91,0.0,0.0,186.48660071154669,156.0,-30.486600711546686
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.73,1.0,0.0,420.61191027994664,495.0,74.38808972005336
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.71,0.0,0.0,122.66287624132791,186.0,63.33712375867209
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.83,0.0,0.0,157.28253855342822,332.0,174.71746144657178
1.0,1.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0,153.1752160077554,195.0,41.82478399224459
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.75,0.0,1.0,73.77488373558003,58.0,-15.774883735580033
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.88,0.0,0.0,291.81745102171607,164.0,-127.81745102171607
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.0,0.0,0.0,151.8165040679925,95.0,-56.8165040679925
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.16,0.0,0.0,92.97196831869553,120.0,27.02803168130447
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,145.0,-11.859146680567221
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,116.32677513475458,95.0,-21.326775134754584
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0,427.15287550848507,375.0,-52.15287550848507
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.91,0.0,1.0,89.44959902343348,120.0,30.55040097656652
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.88,0.0,0.0,210.88808662170655,284.0,73.11191337829345
1.0,0.0,4.0,0.0,3.0,0.0,0.75,4.29,0.0,0.0,138.1103489244939,105.0,-33.110348924493906
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0,182.69171802846236,157.0,-25.69171802846236
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,185.0,56.9998362666465
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.94,0.0,0.0,164.63787688494259,245.0,80.36212311505741
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.88,0.0,1.0,64.24798482519995,150.0,85.75201517480005
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.88,0.0,0.0,124.66630851233347,200.0,75.33369148766653
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.73,0.0,0.0,200.2731684857254,496.0,295.72683151427464
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.94,0.0,0.0,219.87713104289094,200.0,-19.877131042890937
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.82,0.0,0.0,199.46389273257358,219.0,19.536107267426416
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.79,0.0,1.0,48.30347829101012,55.0,6.696521708989877
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.97,0.0,1.0,76.84290658787826,65.0,-11.842906587878261
1.0,0.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0,258.60413131795184,150.0,-108.60413131795184
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.65,0.0,0.0,131.98373013049027,213.0,81.01626986950973
1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.28,0.0,0.0,77.33244676920731,70.0,-7.3324467692073085
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.63,0.0,1.0,69.7428173021284,99.0,29.2571826978716
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.86,0.0,1.0,63.65762255855337,95.0,31.34237744144663
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.47,0.0,1.0,49.738178186840656,32.0,-17.738178186840656
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.76,0.0,1.0,55.51801868447437,128.0,72.48198131552563
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.59,0.0,1.0,44.34027206250783,40.0,-4.340272062507829
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.96,0.0,0.0,190.08192137742432,250.0,59.91807862257568
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.89,0.0,0.0,149.0260358023451,125.0,-24.026035802345092
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.43,0.0,0.0,114.28681135792645,79.0,-35.28681135792645
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.6,1.0,0.0,193.75308507323112,199.0,5.246914926768881
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.52,0.0,0.0,115.0690183249209,68.0,-47.069018324920904
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,132.46309813847228,135.0,2.536901861527724
1.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,119.77732593868164,95.0,-24.777325938681642
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.0,0.0,0.0,99.03560041108558,150.0,50.96439958891442
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.45,0.0,0.0,138.92861816013527,165.0,26.071381839864728
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,132.46309813847228,127.0,-5.463098138472276
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.97,0.0,0.0,283.8396797363617,650.0,366.1603202636383
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.15,0.0,0.0,92.97196831869553,100.0,7.028031681304469
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.26,0.0,1.0,95.3421284766628,40.0,-55.34212847666279
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0,46.93097900284534,45.0,-1.9309790028453406
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,60.0,9.859996708499622
0.0,0.0,7.0,1.0,5.0,0.0,0.7142857142857143,4.71,0.0,1.0,478.61517140143746,900.0,421.38482859856254
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.12,0.0,0.0,95.11252812870454,250.0,154.88747187129547
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0,197.18551075779223,200.0,2.8144892422077703
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.83,0.0,1.0,81.46472233360592,130.0,48.53527766639408
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.8,0.0,0.0,144.83269458910965,88.0,-56.83269458910965
0.0,0.0,6.0,0.0,4.0,0.0,0.6666666666666666,4.92,0.0,1.0,174.47398707840907,125.0,-49.47398707840907
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0,62.44431508740753,89.0,26.55568491259247
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,171.6490268331923,175.0,3.350973166807705
